"lon","lat","city","state"
-122.36090851,48.91161346,"Strandell","WA"
-119.28544617,47.42678452,"Stratford","WA"
-121.8187561,47.86242294,"Sultan","WA"
-122.26798248,48.99514771,"Sumas","WA"
-122.02261353,47.3606987,"Summit","WA"
-122.24240112,47.20277405,"Sumner","WA"
-122.33573914,47.46264267,"Sunnydale","WA"
-120.01057434,46.32343674,"Sunnyside","WA"
-122.73166656,47.50419617,"Sunnyslope","WA"
-122.55784607,47.34825134,"Sunrise Beach","WA"
-122.57441711,47.21793365,"Sunset Beach","WA"
-122.55450439,47.73102188,"Suquamish","WA"
-119.33354187,48.52086639,"Synarep","WA"
-122.44667053,47.25242233,"Tacoma","WA"
-122.50457001,47.3338623,"Tahlequah","WA"
-124.2959137,47.34684372,"Taholah","WA"
-123.05755615,47.37071609,"Tahuya","WA"
-117.07402802,47.22280502,"Tekoa","WA"
-122.85569763,46.85657883,"Tenino","WA"
-122.23169708,47.35317612,"Thomas","WA"
-117.39199829,47.12048721,"Thornton","WA"
-120.67325592,47.06764221,"Thorp","WA"
-122.01337433,47.94425964,"Three Lakes","WA"
-120.75769043,46.70176697,"Tieton","WA"
-117.41015625,48.69127655,"Tiger","WA"
-122.55942535,47.12305832,"Tillicum","WA"
-123.98478699,46.70636749,"Tokeland","WA"
-122.84937286,46.43930435,"Toledo","WA"
-119.44147491,48.70505142,"Tonasket","WA"
-120.31119537,46.37686539,"Toppenish","WA"
-118.67441559,46.03956223,"Touchet","WA"
-122.65805054,47.60887146,"Tracyton","WA"
-117.2131958,47.69636536,"Trentwood","WA"
-122.26371002,47.47369385,"Tukwila","WA"
-122.29479218,48.0680809,"Tulalip","WA"
-122.91166687,47.00710678,"Tumwater","WA"
-117.85716248,46.41191864,"Turner","WA"
-122.14543152,47.80414581,"Turner Corner","WA"
-124.34716034,48.05787659,"Tyee","WA"
-117.78482819,47.43584061,"Tyler","WA"
-123.10374451,47.35467911,"Union","WA"
-120.47776794,46.5571022,"Union Gap","WA"
-117.08969879,46.5389595,"Uniontown","WA"
-122.55294037,47.2352562,"University Place","WA"
-121.92934418,47.19303894,"Upper Mill","WA"
-121.90937805,47.50489044,"Upper Preston","WA"
-122.69138336,48.61981964,"Urban","WA"
-117.2822113,48.31383514,"Usk","WA"
-122.96273804,46.40246582,"Vader","WA"
-122.65886688,46.84467316,"Vail","WA"
-117.7273941,48.17482376,"Valley","WA"
-122.18785095,48.78988266,"Van Zandt","WA"
-122.68165588,45.63534164,"Vancouver","WA"
-119.98934174,46.94515228,"Vantage","WA"
-122.46250916,47.44710922,"Vashon","WA"
-122.46763611,47.50544357,"Vashon Heights","WA"
-122.76564789,47.34407425,"Vaughn","WA"
-122.57997131,47.6652832,"Venice","WA"
-122.63980103,47.70671844,"Virginia","WA"
-122.05992126,47.24262619,"Wabash","WA"
-118.15493774,46.27024078,"Waitsburg","WA"
-123.03636169,48.68792343,"Waldron","WA"
-118.34520721,46.06405258,"Walla Walla","WA"
-118.90732574,46.08507156,"Wallula","WA"
-120.42243195,46.44754791,"Wapato","WA"
-119.04204559,46.96730423,"Warden","WA"
-122.36669922,48.17040253,"Warm Beach","WA"
-118.31256866,46.75614166,"Washtucna","WA"
-120.07381439,47.64668274,"Waterville","WA"
-117.84492493,47.53911972,"Waukon","WA"
-122.64441681,47.37864685,"Wauna","WA"
-122.55392456,47.58561707,"Wautauga Beach","WA"
-117.23029327,47.34246063,"Waverly","WA"
-117.38108063,46.63627243,"Wawawai","WA"
-117.99049377,47.88757324,"Wellpinit","WA"
-120.31283569,47.42322159,"Wenatchee","WA"
-119.36329651,46.30400085,"West Richland","WA"
-124.10675049,46.8895874,"Westport","WA"
-119.17434692,47.13027954,"Wheeler","WA"
-122.3573761,47.51708221,"White Center","WA"
-121.48644257,45.73115921,"White Salmon","WA"
-120.7334137,46.38275146,"White Swan","WA"
-122.21568298,48.65462112,"Wickersham","WA"
-118.70737457,47.75865936,"Wilbur","WA"
-119.12355042,47.422966,"Wilson Creek","WA"
-119.72264862,47.24883652,"Winchester","WA"
-122.94095612,46.49087143,"Winlock","WA"
-117.80244446,46.94538116,"Winona","WA"
-122.52359009,47.62425232,"Winslow","WA"
-120.74365234,47.73499298,"Winton","WA"
-120.96416473,45.66306686,"Wishram","WA"
-119.81128693,47.70454407,"Withrow","WA"
-122.58669281,47.2682991,"Wollochet","WA"
-122.16568756,47.75372314,"Woodinville","WA"
-122.74674225,45.90421295,"Woodland","WA"
-122.31484222,47.36130142,"Woodmont Beach","WA"
-120.46240997,46.82585144,"Wymer","WA"
-122.4087677,45.86544037,"Yacolt","WA"
-120.50881195,46.60157394,"Yakima","WA"
-122.60890198,46.94182968,"Yelm","WA"
-122.7088089,47.18597412,"Yoman","WA"
-122.32556152,47.38599014,"Zenith","WA"
-120.26435089,46.40153503,"Zillah","WA"
-117.63420868,48.06134796,"Loon Lake","WA"
-117.68251801,47.57226944,"Medical Lake","WA"
-117.07176971,47.72610855,"Newman Lake","WA"
-117.42928314,47.69117355,"Linwood","WA"
-117.65675354,46.80976868,"Dusty","WA"
-117.18048096,46.73068619,"Pullman","WA"
-119.48686981,47.38656616,"Soap Lake","WA"
-119.85562134,47.23251343,"Quincy","WA"
-119.64644623,46.89801407,"Royal City","WA"
-120.65409851,46.55106354,"Wiley City","WA"
-120.50946808,46.59057236,"South Broadway","WA"
-121.53231812,45.99757767,"Trout Lake","WA"
-122.37974548,45.92579651,"Chelatchie","WA"
-122.35453033,45.58441925,"Washougal","WA"
-122.56996155,45.66773605,"Orchards","WA"
-123.95606232,46.62632751,"Bay Center","WA"
-123.69449615,46.96224594,"Central Park","WA"
-123.32939148,46.95968246,"Malone","WA"
-122.69018555,46.88869095,"Rainier","WA"
-122.92715454,48.57990646,"Shaw Island","WA"
-120.82016754,47.84623718,"Telma","WA"
-120.23159027,47.65719223,"Entiat","WA"
-118.56568146,45.76686096,"Adams","OR"
-119.90020752,42.17724609,"Adel","OR"
-117.07385254,43.74035263,"Adrian","OR"
-124.06462097,44.67712784,"Agate Beach","OR"
-124.07167816,42.55622101,"Agness","OR"
-123.10839844,44.63620758,"Albany","OR"
-121.0194931,44.07704926,"Alfalfa","OR"
-124.03435516,43.42551804,"Allegany","OR"
-123.59872437,44.38119888,"Alsea","OR"
-121.73954773,42.20629501,"Altamont","OR"
-123.20977783,45.11540985,"Amity","OR"
-120.7257309,44.91054916,"Antelope","OR"
-119.81199646,44.47149277,"Antone","OR"
-123.17071533,42.25692368,"Applegate","OR"
-123.96372986,45.8046608,"Arch Cape","OR"
-120.20350647,45.71633148,"Arlington","OR"
-117.52677917,42.91370773,"Arock","OR"
-122.71113586,42.19425583,"Ashland","OR"
-120.75660706,44.73344803,"Ashwood","OR"
-123.83391571,46.18756866,"Astoria","OR"
-118.49253082,45.81155014,"Athena","OR"
-117.83115387,44.7778244,"Baker","OR"
-124.41056061,43.11890793,"Bandon","OR"
-123.11686707,45.61822128,"Banks","OR"
-118.51005554,44.59254074,"Bates","OR"
-123.89183044,45.52231598,"Bay City","OR"
-121.27326965,42.4416275,"Beatty","OR"
-123.82879639,45.27652359,"Beaver","OR"
-122.80553436,45.48670197,"Beaverton","OR"
-121.31713867,44.0577774,"Bend","OR"
-118.1547699,43.90656281,"Beulah","OR"
-120.84039307,45.66775894,"Biggs","OR"
-123.49884796,44.87041092,"Black Rock","OR"
-120.37571716,45.69373703,"Blalock","OR"
-122.34358978,44.1541748,"Blue River","OR"
-121.04421234,42.39735794,"Bly","OR"
-119.70249176,45.83964157,"Boardman","OR"
-121.4080658,42.19860077,"Bonanza","OR"
-122.37749481,45.42933273,"Boring","OR"
-124.0093689,43.02375412,"Bridge","OR"
-122.0197525,45.37577057,"Brightwood","OR"
-124.1484375,43.00857925,"Broadbent","OR"
-117.51882172,44.24611282,"Brogan","OR"
-124.28652191,42.05229187,"Brookings","OR"
-120.6053772,43.81339264,"Brothers","OR"
-116.93626404,44.8113327,"Brownlee","OR"
-122.98773956,44.39308929,"Brownsville","OR"
-124.20785522,43.35561752,"Bunker Hill","OR"
-122.8449173,45.64606857,"Burlington","OR"
-119.05622101,43.58610153,"Burns","OR"
-122.56723785,42.54291153,"Butte Falls","OR"
-123.67683411,43.03406525,"Camas Valley","OR"
-122.69481659,45.26276779,"Canby","OR"
-123.96047974,45.89310074,"Cannon Beach","OR"
-118.9521637,44.38952637,"Canyon City","OR"
-123.28368378,42.92700577,"Canyonville","OR"
-123.17875671,45.29376602,"Carlton","OR"
-124.34151459,42.21977234,"Carpenterville","OR"
-121.89284515,45.66971588,"Cascade Locks","OR"
-122.48452759,44.39696121,"Cascadia","OR"
-123.65078735,42.16250229,"Cave Junction","OR"
-118.55917358,45.67665482,"Cayuse","OR"
-119.9617157,45.617733,"Cecil","OR"
-122.91874695,42.37548828,"Central Point","OR"
-124.33239746,43.3397522,"Charleston","OR"
-121.78543091,43.21639633,"Chemult","OR"
-123.28767395,44.18924332,"Cheshire","OR"
-121.86825562,42.57759476,"Chiloquin","OR"
-123.20941162,46.10109711,"Clatskanie","OR"
-122.81285095,45.88682556,"Columbia City","OR"
-120.18751526,45.23410034,"Condon","OR"
-124.219841,43.36757278,"Coos Bay","OR"
-124.18942261,43.17675018,"Coquille","OR"
-117.19506836,45.00796127,"Cornucopia","OR"
-123.2646637,44.56417084,"Corvallis","OR"
-123.06179047,43.79732132,"Cottage Grove","OR"
-117.81044006,45.29622269,"Cove","OR"
-122.90035248,44.63462448,"Crabtree","OR"
-118.58011627,43.41479874,"Crane","OR"
-121.6973114,43.46202469,"Crescent","OR"
-121.97144318,43.50886917,"Crescent Lake","OR"
-123.02629852,43.91783142,"Creswell","OR"
-122.84929657,43.70333481,"Culp Creek","OR"
-121.21516418,44.52513885,"Culver","OR"
-123.21478271,43.72184753,"Curtin","OR"
-124.0475769,43.98604202,"Cushman","OR"
-121.52316284,42.23499298,"Dairy","OR"
-118.94935608,44.98810577,"Dale","OR"
-123.31984711,44.91903687,"Dallas","OR"
-123.41491699,44.3602562,"Dawson","OR"
-123.17461395,42.97203827,"Days Creek","OR"
-119.53805542,44.46797943,"Dayville","OR"
-121.62947083,45.58802414,"Dee","OR"
-124.06079865,44.81190491,"Depoe Bay","OR"
-122.15250397,44.7335434,"Detroit","OR"
-122.82550812,43.91558075,"Dexter","OR"
-122.14150238,43.1769371,"Diamond Lake","OR"
-123.43076324,43.10260391,"Dillard","OR"
-122.77251434,43.69784164,"Disston","OR"
-122.63467407,44.29068375,"Dollar","OR"
-123.95891571,43.15571213,"Dora","OR"
-122.8644104,43.71945953,"Dorena","OR"
-122.8052063,42.47254181,"Eagle Point","OR"
-119.19739532,45.74193954,"Echo","OR"
-123.77855682,44.63423157,"Eddyville","OR"
-117.91937256,45.56444168,"Elgin","OR"
-122.36482239,44.83526993,"Elkhorn","OR"
-123.57077026,43.63752365,"Elkton","OR"
-123.59802246,45.86523438,"Elsie","OR"
-117.28092194,45.42591476,"Enterprise","OR"
-122.33534241,45.28915405,"Estacada","OR"
-123.08983612,44.05194855,"Eugene","OR"
-124.0764389,43.21629333,"Fairview","OR"
-123.43871307,44.86580276,"Falls City","OR"
-117.31221771,45.89973831,"Flora","OR"
-124.10271454,43.98227692,"Florence","OR"
-123.11235809,45.51952362,"Forest Grove","OR"
-121.9986496,42.70434189,"Fort Klamath","OR"
-120.21827698,44.99762726,"Fossil","OR"
-122.67427063,44.40996552,"Foster","OR"
-122.98687744,44.92745209,"Four Corners","OR"
-119.14651489,44.64840317,"Fox","OR"
-118.91709137,42.82655716,"Frenchglen","OR"
-124.11283875,43.7299614,"Gardiner","OR"
-123.91585541,45.55969238,"Garibaldi","OR"
-123.14157104,45.43574142,"Gaston","OR"
-122.41985321,44.75599289,"Gates","OR"
-123.91353607,46.02388382,"Gearhart","OR"
-122.89853668,45.108078,"Gervais","OR"
-118.36741638,45.69937897,"Gibbon","OR"
-121.68746948,43.47667694,"Gilchrist","OR"
-122.597435,45.38039398,"Gladstone","OR"
-123.42523193,42.73606491,"Glendale","OR"
-123.27384186,45.64893723,"Glenwood","OR"
-123.10369873,43.30108643,"Glide","OR"
-124.42460632,42.40689468,"Gold Beach","OR"
-123.02426147,42.44165039,"Gold Hill","OR"
-123.01328278,43.99508667,"Goshen","OR"
-123.61194611,45.05964661,"Grand Ronde","OR"
-118.42003632,44.80880737,"Granite","OR"
-123.33063507,42.43851471,"Grants Pass","OR"
-120.7875824,45.35979462,"Grass Valley","OR"
-123.37038422,43.15990829,"Green","OR"
-122.43339539,45.4980278,"Gresham","OR"
-120.92221069,44.49765778,"Grizzly","OR"
-117.94122314,44.91143036,"Haines","OR"
-123.11277008,44.3838501,"Halsey","OR"
-119.3111496,44.74029541,"Hamilton","OR"
-123.95350647,46.19970322,"Hammond","OR"
-120.23631287,43.67250061,"Hampton","OR"
-119.6845932,45.16942978,"Hardman","OR"
-123.69574738,44.53950119,"Harlan","OR"
-118.82543945,43.64302444,"Harney","OR"
-117.61235046,43.86302567,"Harper","OR"
-123.17237854,44.27368927,"Harrisburg","OR"
-124.22160339,43.49277496,"Hauser","OR"
-123.86534882,45.22990799,"Hebo","OR"
-118.65936279,45.84915161,"Helix","OR"
-122.49669647,45.54967499,"Hemlock","OR"
-119.56044769,45.35269547,"Heppner","OR"
-119.29152679,45.84025192,"Hermiston","OR"
-118.22991943,45.35191345,"Hilgard","OR"
-122.99278259,45.52270508,"Hillsboro","OR"
-119.08322144,43.56363297,"Hines","OR"
-123.54148102,42.12740326,"Holland","OR"
-122.78560638,44.35383987,"Holley","OR"
-116.85327148,45.02376556,"Homestead","OR"
-121.51087189,45.70785141,"Hood River","OR"
-123.47159576,44.67654419,"Hoskins","OR"
-122.81060028,45.18225098,"Hubbard","OR"
-117.26932526,44.35111237,"Huntington","OR"
-122.08170319,44.70245743,"Idanha","OR"
-123.026474,43.32352448,"Idleyld Park","OR"
-117.96437836,45.459198,"Imbler","OR"
-123.18949127,44.8509407,"Independence","OR"
-119.82744598,45.50101089,"Ione","OR"
-117.9473877,44.32389069,"Ironside","OR"
-119.49324036,45.89543915,"Irrigon","OR"
-119.38841248,44.06661606,"Izee","OR"
-122.9693222,42.31318283,"Jacksonville","OR"
-117.44002533,44.18185425,"Jamieson","OR"
-123.01263428,44.7192688,"Jefferson","OR"
-118.95540619,44.41555786,"John Day","OR"
-117.05608368,42.97403336,"Jordan Valley","OR"
-117.23180389,45.35386658,"Joseph","OR"
-123.20785522,44.21871567,"Junction City","OR"
-118.08174896,43.74444199,"Juntura","OR"
-118.39537048,45.43413162,"Kamela","OR"
-117.59220123,44.87374878,"Keating","OR"
-123.02853394,44.98967743,"Keizer","OR"
-121.93241119,42.12617493,"Keno","OR"
-120.69628143,45.19504166,"Kent","OR"
-123.65467834,42.19376755,"Kerby","OR"
-119.64643097,44.75882339,"Kimberly","OR"
-123.44245911,44.68585968,"Kings Valley","OR"
-120.06154633,44.98945236,"Kinzua","OR"
-121.83164978,42.74707413,"Kirk","OR"
-121.93634033,42.61777115,"Klamath Agency","OR"
-121.78447723,42.2244873,"Klamath Falls","OR"
-123.58866119,46.18465042,"Knappa","OR"
-118.09012604,45.32435989,"La Grande","OR"
-121.50546265,43.67027664,"La Pine","OR"
-123.11779785,45.24378967,"Lafayette","OR"
-122.6727066,45.42033005,"Lake Oswego","OR"
-122.62826538,42.42193604,"Lakecreek","OR"
-124.17739868,43.57509232,"Lakeside","OR"
-120.34841156,42.18852615,"Lakeview","OR"
-124.45394897,42.92325211,"Langlois","OR"
-118.80319977,43.44289017,"Lawen","OR"
-122.67984772,44.10715866,"Leaburg","OR"
-122.90969086,44.53636551,"Lebanon","OR"
-123.44355774,42.63833618,"Leland","OR"
-119.68643188,45.44492722,"Lexington","OR"
-117.31275177,44.40643692,"Lime","OR"
-124.02077484,44.95772934,"Lincoln City","OR"
-123.79669189,44.74288559,"Logsden","OR"
-119.88518524,45.08875656,"Lonerock","OR"
-119.10601044,44.7136879,"Long Creek","OR"
-123.48867035,43.17819214,"Lookingglass","OR"
-122.7855835,43.91809845,"Lowell","OR"
-122.61782074,44.77400589,"Lyons","OR"
-121.13160706,44.63319397,"Madras","OR"
-121.41056824,42.01237869,"Malin","OR"
-123.93766785,45.71790314,"Manzanita","OR"
-123.86090088,44.0310173,"Mapleton","OR"
-122.86234283,44.17195892,"Marcola","OR"
-121.08370972,45.17473602,"Maupin","OR"
-120.194664,45.08203888,"Mayville","OR"
-122.29166412,43.7093277,"McCredie Springs","OR"
-122.16629028,44.17473984,"McKenzie Bridge","OR"
-123.20192719,45.20968628,"McMinnville","OR"
-118.42299652,45.5063324,"Meacham","OR"
-122.87731934,42.32625961,"Medford","OR"
-123.42223358,42.51695633,"Merlin","OR"
-121.60225677,42.02495575,"Merrill","OR"
-121.18054199,44.5864296,"Metolius","OR"
-121.82234192,42.1305275,"Midland","OR"
-120.23773956,45.47043228,"Mikkalo","OR"
-122.48088837,44.7537384,"Mill City","OR"
-123.05277252,42.93035889,"Milo","OR"
-118.3900528,45.93218231,"Milton-Freewater","OR"
-122.64170837,45.44596481,"Milwaukie","OR"
-117.72496033,45.62142944,"Minam","OR"
-123.25883484,45.99568939,"Mist","OR"
-120.15531158,44.56630325,"Mitchell","OR"
-122.57978821,45.14717865,"Molalla","OR"
-123.23638916,44.84816742,"Monmouth","OR"
-123.29981995,44.3139267,"Monroe","OR"
-120.73352814,45.48374176,"Moro","OR"
-121.39969635,45.68303299,"Mosier","OR"
-122.80278778,45.06772995,"Mount Angel","OR"
-119.11528015,44.41730499,"Mount Vernon","OR"
-123.33563232,42.34749603,"Murphy","OR"
-123.29558563,43.0200119,"Myrtle Creek","OR"
-124.41585541,42.50584412,"Nesika Beach","OR"
-123.94842529,45.43444443,"Netarts","OR"
-120.30004883,41.99952698,"New Pine Creek","OR"
-122.97543335,45.29994202,"Newberg","OR"
-124.05540466,44.6362915,"Newport","OR"
-124.22637177,43.40610886,"North Bend","OR"
-122.99554443,45.59672546,"North Plains","OR"
-117.92191315,45.02840805,"North Powder","OR"
-124.15959167,43.10065842,"Norway","OR"
-116.99716187,43.87642288,"Nyssa","OR"
-123.70585632,42.06708145,"O'Brien","OR"
-123.30063629,43.42176819,"Oakland","OR"
-122.46430969,43.74605179,"Oakridge","OR"
-121.54546356,45.62664795,"Odell","OR"
-121.63306427,42.17139435,"Olene","OR"
-120.17134857,45.49679565,"Olex","OR"
-116.96525574,44.02645111,"Ontario","OR"
-124.38542175,42.56270218,"Ophir","OR"
-122.60967255,45.35689163,"Oregon City","OR"
-123.9486618,45.0240097,"Otis","OR"
-123.96030426,45.19961166,"Pacific City","OR"
-120.54815674,42.6934166,"Paisley","OR"
-121.59971619,45.51969147,"Parkdale","OR"
-122.56269836,45.5592041,"Parkrose","OR"
-119.96508026,44.13351822,"Paulina","OR"
-118.79008484,45.67152786,"Pendleton","OR"
-123.25785065,45.04226303,"Perrydale","OR"
-123.36943054,44.539608,"Philomath","OR"
-122.82035828,42.27503967,"Phoenix","OR"
-118.84311676,45.47877502,"Pilot Rock","OR"
-117.0908432,44.86102295,"Pine","OR"
-124.39610291,42.27544403,"Pistol River","OR"
-123.31734467,42.63157272,"Placer","OR"
-119.90625763,42.41122055,"Plush","OR"
-117.64513397,45.00775528,"Pondosa","OR"
-124.49936676,42.74531555,"Port Orford","OR"
-122.67864227,45.52309418,"Portland","OR"
-120.49123383,44.15782166,"Post","OR"
-121.01953888,44.24747849,"Powell Butte","OR"
-122.53953552,45.50378418,"Powellhurst","OR"
-124.07545471,42.88317871,"Powers","OR"
-118.71233368,44.4631424,"Prairie City","OR"
-118.57977295,43.24641037,"Princeton","OR"
-120.83669281,44.29957581,"Prineville","OR"
-122.49163818,42.75048447,"Prospect","OR"
-121.17610931,44.27230453,"Redmond","OR"
-124.09996796,43.70206451,"Reedsport","OR"
-121.91366577,45.32939529,"Rhododendron","OR"
-117.17079163,44.7689743,"Richland","OR"
-123.36667633,42.95069122,"Riddle","OR"
-118.87312317,45.66065979,"Rieth","OR"
-119.5062027,43.54110718,"Riley","OR"
-118.16094971,43.54140472,"Riverside","OR"
-124.27696228,43.15696335,"Riverton","OR"
-120.29914856,45.57247162,"Rock Creek","OR"
-123.94593811,45.61291122,"Rockaway Beach","OR"
-122.47951508,45.51884842,"Rockwood","OR"
-123.17448425,42.43546677,"Rogue River","OR"
-123.3444519,43.21644974,"Roseburg","OR"
-123.04469299,42.23628998,"Ruch","OR"
-120.73884583,45.69449615,"Rufus","OR"
-122.80877686,45.86355209,"Saint Helens","OR"
-123.03771973,44.94248199,"Salem","OR"
-122.26364899,45.39704132,"Sandy","OR"
-123.13381195,44.10304642,"Santa Clara","OR"
-122.87937927,45.75388336,"Scappoose","OR"
-122.8514328,44.70439529,"Scio","OR"
-123.81958008,43.65382385,"Scottsburg","OR"
-124.0825882,44.49499512,"Seal Rock","OR"
-123.92505646,45.99291992,"Seaside","OR"
-123.61882019,42.27872086,"Selma","OR"
-118.97387695,44.1344986,"Seneca","OR"
-122.81542969,42.61146545,"Shady Grove","OR"
-120.75442505,45.00361633,"Shaniko","OR"
-123.11255646,44.46139145,"Shedd","OR"
-123.39785767,45.09869003,"Sheridan","OR"
-122.84254456,45.35624313,"Sherwood","OR"
-123.92292786,44.72145462,"Siletz","OR"
-124.06666565,43.88890076,"Siltcoos","OR"
-121.04808807,43.12785339,"Silver Lake","OR"
-122.78577423,45.00499725,"Silverton","OR"
-118.93733978,44.03290939,"Silvies","OR"
-121.35282135,44.97283936,"Simnasho","OR"
-122.6096344,42.07465363,"Siskiyou","OR"
-121.55172729,44.29083252,"Sisters","OR"
-124.48556519,42.81990051,"Sixes","OR"
-121.07832336,44.85380554,"South Junction","OR"
-124.05092621,44.61221695,"Southbeach","OR"
-121.50652313,42.4550209,"Sprague River","OR"
-119.79608917,44.83406448,"Spray","OR"
-123.02470398,44.04590988,"Springfield","OR"
-119.21949005,45.78011703,"Stanfield","OR"
-122.79685974,44.8002739,"Stayton","OR"
-120.77942657,42.9727211,"Summer Lake","OR"
-123.58161163,44.63754272,"Summit","OR"
-118.20404053,44.74549484,"Sumpter","OR"
-123.31445312,43.38960648,"Sutherlin","OR"
-122.73846436,44.3975029,"Sweet Home","OR"
-123.80173492,44.05757523,"Swisshome","OR"
-123.62164307,42.05141449,"Takilma","OR"
-122.7902298,42.24512863,"Talent","OR"
-122.9703598,44.56491089,"Tallman","OR"
-123.11048889,44.54080582,"Tangent","OR"
-117.82798004,45.10056686,"Telocaset","OR"
-123.56669617,43.09584427,"Tenmile","OR"
